user_id,date,sleep_hours,chronotype,focus_start_hour,deep_work_minutes,meetings_minutes,late_meetings_minutes,breaks_count,avg_break_minutes,context_switches,notifications,steps,stress_level,mood,caffeine_mg,hydration_glasses,productivity_score
U016,2024-01-24,7.7673637590994975,morning,8,203,89,0,4,11.113118115449096,33,228,2334,3,4.044533513944859,259,9,7.311976347263246
U016,2024-01-25,6.794557560586488,morning,7,133,81,26,8,12.029810808266184,15,219,1482,2,4.477301174011534,128,5,3.4082154328197447
U016,2024-01-26,9.144662936274708,morning,9,133,49,49,2,7.492152575634423,25,147,8710,1,4.278028655174717,159,6,5.357187918628603
U016,2024-01-27,7.206235333038692,morning,9,118,126,29,4,5.1264503766600935,29,123,7767,2,3.9033995325037525,74,4,0.0
U016,2024-01-28,7.872964359445506,morning,9,123,120,23,7,8.376987040076301,64,142,6171,1,4.578983783938308,0,7,0.913679211475045
U016,2024-01-29,9.587293197699674,morning,10,175,0,57,3,14.247362785494357,45,227,2940,2,2.364435242447123,204,7,2.3786602023303027
U016,2024-01-30,6.198932250118426,morning,8,143,55,0,5,12.52642790571461,46,155,9636,2,3.7626505442889955,163,7,5.1131751691108995
U016,2024-01-31,6.745331887867495,morning,10,86,116,8,3,3.0,32,343,9890,1,3.6148082716274854,55,4,0.17154602919448259
U016,2024-02-01,8.150331194882034,morning,12,166,160,15,5,11.227981681020587,45,36,3527,3,4.102313330551317,247,8,7.756328877576157
U016,2024-02-02,8.228023885533469,morning,11,101,131,51,2,5.133056416345754,53,333,9207,4,3.3037087683756727,233,7,3.499332493309767
U016,2024-02-03,6.812361350592546,morning,6,104,132,0,2,15.687324173877888,28,20,6141,3,4.019966928420504,15,3,6.017943899576942
U016,2024-02-04,8.531020216714262,morning,10,203,74,0,3,3.0,14,75,4952,4,4.54585953164354,237,7,3.6208571366311575
U016,2024-02-05,6.739001529769902,morning,7,79,64,27,4,7.548894307233134,51,182,12013,3,2.392618783457918,133,3,9.76237310310119
U016,2024-02-06,6.008816150433756,morning,8,206,154,73,2,7.175632522125507,30,123,10720,3,3.5741194680185115,196,5,6.992061178829645
U016,2024-02-07,7.940949297276207,morning,10,156,109,20,4,8.151291868512699,65,320,7901,1,3.2863376023120043,161,8,2.8537209424814955
U016,2024-02-08,6.868019824494343,morning,8,122,262,2,4,13.680713666085053,26,289,5912,3,2.5455210015315073,153,5,4.002838722759261
U016,2024-02-09,8.284166798667712,morning,10,166,41,27,4,3.0,51,184,3098,4,3.0867758799643554,66,2,6.75141716316835
U016,2024-02-10,6.05451547870537,morning,9,123,95,0,4,7.83239481460859,71,66,6271,2,2.657022214784697,153,6,2.2161805203696643
U016,2024-02-11,9.66475720218223,morning,6,190,39,19,1,5.4097473239878315,45,298,4789,4,3.9420186907745154,183,3,2.342165442304756
U016,2024-02-12,8.408256137303757,morning,8,105,242,18,5,13.708543331826863,17,360,4278,2,3.6309759881239496,99,6,3.02356741226193
U016,2024-02-13,8.771434809735545,morning,10,140,72,0,3,12.473697296224863,5,129,5836,3,3.5275681258810208,95,3,5.944756728661926
U016,2024-02-14,8.12415932683466,morning,9,68,27,12,4,4.682456826852533,34,147,6972,2,3.9520945877467684,107,7,5.987863373928141
U016,2024-02-15,7.340241400148619,morning,10,45,0,0,2,9.218099151109055,27,177,7514,1,3.381390609424085,85,7,6.1622517338668965
U016,2024-02-16,7.213253802694357,morning,8,168,78,14,4,8.705750186516115,23,156,10061,4,4.596218614419543,172,3,12.198019719542394
U016,2024-02-17,7.35540679357614,morning,11,146,182,12,7,15.292025997716927,19,154,6000,3,2.570274568251174,204,6,0.32809515917907894
U016,2024-02-18,7.84929927357446,morning,11,157,110,19,1,4.476188448185148,47,193,12738,4,3.9464217202281446,26,3,8.958532068387848
U016,2024-02-19,6.390811755951907,morning,9,111,139,11,3,6.806875859602142,62,311,4663,2,3.761704168707005,90,8,0.0
U016,2024-02-20,7.676708038909207,morning,9,97,23,16,4,10.015407032658304,30,181,12350,3,4.499071157704034,152,4,8.881687598978203
U016,2024-02-21,6.138865662440655,morning,6,137,51,0,1,12.526677979405578,40,276,8301,3,3.130365917410509,178,5,9.429682313787854
U016,2024-02-22,6.676891190073257,morning,6,114,76,35,4,12.600185114435662,13,285,6893,3,2.5309357202032308,104,4,8.277283471352234
U016,2024-02-23,6.512390654467844,morning,10,229,169,15,0,7.795195703681912,47,84,9206,4,3.648932965565328,198,6,2.016068035888314
U016,2024-02-24,6.164473518684739,morning,8,166,51,0,5,10.678194613361756,77,324,10713,4,3.258800458129182,273,5,6.623731160700687
U016,2024-02-25,7.629368224429623,morning,10,81,27,14,4,15.876690203642953,26,164,4089,3,2.558259007217261,263,4,2.5075943927595787
U016,2024-02-26,8.941004508398631,morning,10,128,92,0,5,7.6271215608905525,32,236,7317,2,3.2331957473371533,66,5,1.838895403099928
U016,2024-02-27,7.233643870403318,morning,8,117,104,16,4,3.0,36,97,500,3,4.6816069210149776,153,7,2.503671950658602
U016,2024-02-28,7.328578730598087,morning,8,236,191,12,4,9.801004342810584,17,196,7680,2,3.9126661804494476,84,5,8.151331253031666
U016,2024-02-29,8.657292858933651,morning,9,111,111,13,2,4.230307593556571,57,110,9294,1,4.687636461224965,178,4,5.526895126358827
U016,2024-03-01,7.146357790702923,morning,8,159,0,16,4,4.121242222977469,24,42,8561,3,4.096154816426246,23,4,10.166948652292888
U016,2024-03-02,6.810357702617245,morning,9,136,44,0,3,12.998839190568441,5,30,7534,3,3.8262559516317785,215,5,7.914143903923275
U016,2024-03-03,8.281216057590218,morning,7,179,170,25,3,15.04006251345272,59,199,7142,2,2.7195949087476436,12,6,4.7942667833783705
U016,2024-03-04,9.136224621963132,morning,9,52,154,7,3,3.215841947725541,26,208,9771,2,3.2407484373193367,30,4,5.234814635108972
U016,2024-03-05,8.012805016417808,morning,7,49,168,26,2,7.877768922339899,57,278,12276,2,3.843992186867931,88,5,7.647129900210828
U016,2024-03-06,6.422974288464529,morning,10,142,62,11,6,9.739409467177547,55,190,9148,1,4.163181141181288,218,5,5.19452955804097
U016,2024-03-07,7.845812333346427,morning,7,102,150,0,6,9.782261337392221,46,85,6570,2,2.748945672226251,156,6,7.36841746637946
U016,2024-03-08,9.328073528323873,morning,8,200,96,6,0,3.0,17,181,7311,1,3.1387888956762207,224,9,6.647040524743999
U016,2024-03-09,7.083277426096307,morning,11,174,139,0,5,14.385243272625047,21,45,11473,1,3.3822488530521024,162,7,8.727235219190495
U016,2024-03-10,8.19302175503791,morning,8,117,106,3,3,3.0,31,140,5911,2,3.35367119666303,212,9,1.2147934323249743
U016,2024-03-11,6.949750589512773,morning,6,123,119,1,4,10.032405601167142,13,65,11575,2,3.225494927195709,10,7,10.734633960674907
U016,2024-03-12,7.380282354694986,morning,6,195,5,0,2,8.681633655579358,38,137,8237,4,3.800293552045822,28,6,6.661048520260357
U016,2024-03-13,7.053019854454504,morning,11,165,118,3,6,5.225966311111556,41,358,7376,4,3.692061402225232,162,9,1.5990800081622079
U016,2024-03-14,8.035290625961869,morning,9,109,36,23,5,10.994970932308103,73,106,2383,2,3.626159411857597,193,3,4.241472333597365
U016,2024-03-15,7.248519781228382,morning,11,156,55,6,2,3.0,14,98,6398,2,4.146831072197938,256,9,2.545023737615294
U016,2024-03-16,6.650705425249255,morning,9,189,92,17,6,7.723028626746486,24,257,7179,1,3.307558578606912,105,8,3.779144296303816
U016,2024-03-17,9.19434928789078,morning,7,129,178,4,3,11.428017438518015,41,242,8997,3,3.500359346711753,224,6,9.030932703722392
U016,2024-03-18,7.454860785738258,morning,8,195,151,32,5,13.512919331454462,35,39,9836,3,4.293835312025954,136,6,8.513067676995156
U016,2024-03-19,8.059974238896418,morning,8,145,97,2,1,11.511858852042018,45,102,4146,2,4.236262981984555,202,7,0.6827441669062023
U016,2024-03-20,7.265285321369042,morning,8,118,30,0,1,5.155498707525152,37,341,6917,3,4.662809498077996,95,9,8.361746136532869
U016,2024-03-21,8.009963534482756,morning,6,103,28,50,5,7.8945700104695655,28,20,2783,2,3.012892068220476,69,6,5.6550918765300535
U016,2024-03-22,6.41016858835004,morning,7,176,135,13,3,5.7963805310354655,62,177,6160,2,3.4333768930443664,133,6,5.150311260238456
U016,2024-03-23,7.253191913349121,morning,8,60,193,3,2,7.68073614379586,34,144,10713,3,5.0,86,4,7.112110134032354
U016,2024-03-24,6.543334329188364,morning,9,127,0,20,4,5.225214797916806,45,269,5722,3,4.638267031765893,82,5,5.938309862591776
U016,2024-03-25,7.156879134176879,morning,9,151,176,27,1,5.378266420428424,38,204,9451,3,4.764262617563224,11,3,7.528333869876155
U016,2024-03-26,6.882527722730662,morning,6,62,124,4,4,5.255057980391964,33,219,9023,3,3.2789339473111316,120,4,4.995959413980556
U016,2024-03-27,8.665326846134915,morning,9,186,24,0,3,10.148740014881028,33,284,6295,2,3.600202112384579,76,8,6.273504778387055
U016,2024-03-28,7.796751693752655,morning,10,141,37,23,7,10.880256353669283,31,257,5771,2,2.8867868765483187,296,5,3.549544771531885
U016,2024-03-29,7.049478042485108,morning,10,148,76,30,2,7.753523264027913,27,160,5439,3,3.392701775507047,13,6,5.879560598777459
U016,2024-03-30,6.624541865528373,morning,9,116,110,11,3,13.449623949051926,30,26,6983,3,4.623263992468599,116,6,7.249548813611789
U017,2024-01-01,7.629201950443545,evening,14,131,105,25,1,10.297081571738971,50,124,5374,2,3.4180230970333905,156,10,3.294169526136268
U017,2024-01-02,6.764713926643565,evening,15,209,62,26,3,5.657947182100623,25,205,11490,4,4.075988692595484,101,3,7.617144607675458
U017,2024-01-03,7.800885306943181,evening,15,28,192,40,5,7.119045649778296,21,285,7739,3,3.1287679549588088,117,7,3.172390326449904
U017,2024-01-04,6.546529886751293,evening,15,121,113,7,2,11.556320194300017,58,185,4737,3,5.0,146,5,13.066981130179613
U017,2024-01-05,6.893299233791544,evening,12,121,112,6,3,5.966505131613907,32,258,13801,3,5.0,125,7,8.226086027389195
U017,2024-01-06,6.49244555656104,evening,14,74,149,12,2,9.36176783239861,42,89,4470,3,3.196982472669762,115,4,7.9868387504210645
U017,2024-01-07,6.719617493585015,evening,14,123,33,39,4,9.705675300304604,42,145,5228,4,3.6349098381180696,92,4,7.303590337388259
U017,2024-01-08,8.197033314335572,evening,13,95,23,32,3,8.765852026479749,38,209,2216,2,3.4152725340633086,287,3,0.0
U017,2024-01-09,7.572401297524562,evening,12,102,77,24,0,12.14089960130608,29,141,10591,4,3.007499163631641,245,7,7.124983135260386
U017,2024-01-10,6.0480642583697986,evening,13,216,124,26,5,7.990524875798877,63,131,9411,2,3.2839950005521525,204,9,0.6156578650330413
U017,2024-01-11,7.371428149236157,evening,13,117,103,52,6,6.658318032046235,7,185,7691,4,2.7437687192380826,170,8,1.4927525836662217
U017,2024-01-12,6.285351482856434,evening,12,98,73,37,5,5.85916734212633,47,105,9051,1,4.429403449755079,101,7,2.45573398746591
U017,2024-01-13,7.955056986308163,evening,11,117,64,0,3,6.577788809489789,7,225,6803,1,3.757394962820699,155,3,7.286964786668713
U017,2024-01-14,7.203350907401591,evening,13,19,117,24,5,4.473735266137349,22,187,5797,2,4.0890866211254,266,3,0.0
U017,2024-01-15,5.959180328301928,evening,13,168,161,3,6,3.0,44,137,10112,2,4.636249069183293,301,4,4.084723182884236
U017,2024-01-16,7.1709210840721935,evening,11,65,88,43,7,4.203818492890624,60,366,7746,1,3.6049145680872736,241,5,2.385237188802327
U017,2024-01-17,6.615328137647368,evening,15,103,145,0,6,4.1360038899415645,5,162,4304,3,3.7515831534989013,231,5,6.792036005450439
U017,2024-01-18,6.886931595926287,evening,13,143,117,44,4,7.409879403457781,32,111,4892,2,5.0,46,4,0.5999098657197719
U017,2024-01-19,7.556214934029329,evening,14,134,77,23,6,10.799587229100228,46,55,8008,3,3.404470640916265,176,8,13.299851003698112
U017,2024-01-20,7.251816692019676,evening,13,162,21,3,6,8.319011341656683,49,237,7131,3,3.7851508208337012,27,7,4.902536127361999
U017,2024-01-21,7.126241309380794,evening,12,119,109,0,4,10.74368029285658,38,244,7055,3,3.132383561776287,136,6,9.27513381140526
U017,2024-01-22,6.97383735925206,evening,10,147,118,20,2,5.451772739910757,63,80,5510,1,2.1068755685779186,206,6,0.0
U017,2024-01-23,8.604110288244172,evening,13,131,150,49,1,8.482149363964629,29,171,4320,3,3.903814050637422,62,5,0.0
U017,2024-01-24,7.521601894421675,evening,13,9,0,23,5,10.965862750284492,20,201,7516,2,4.407201690789298,148,6,5.55083966016479
U017,2024-01-25,7.5797153647086795,evening,16,171,123,18,9,11.57492837598725,28,20,1041,2,3.4770669615140957,108,3,3.2050138970014177
U017,2024-01-26,6.577792720862131,evening,12,120,53,24,2,15.25168356602333,64,192,12580,1,3.2702624791188755,150,6,7.2274495800148175
U017,2024-01-27,6.102620205401548,evening,11,150,93,7,0,7.311853678584846,62,147,10106,3,3.867369959349298,10,5,7.872082261586326
U017,2024-01-28,7.109940959902472,evening,14,110,103,40,4,12.246483246008504,5,73,7144,3,3.2131858397441677,85,7,11.207848301156362
U017,2024-01-29,6.9546901130119645,evening,14,46,136,0,0,6.535815202450017,29,47,4042,1,3.6362662219643602,65,6,3.564820724718911
U017,2024-01-30,6.842070585484404,evening,14,5,41,0,5,17.28345542403237,25,20,10938,2,2.272742119682446,54,3,3.724223493553175
U017,2024-01-31,9.502581446359423,evening,13,76,127,0,7,5.672587000881734,55,201,6098,2,3.3042835131735866,165,3,0.06103909199165944
U017,2024-02-01,6.72720138717778,evening,11,131,135,25,7,6.398967444984254,45,197,4879,2,2.3862938876909974,133,5,0.45984335764954465
U017,2024-02-02,7.830752661635274,evening,14,23,95,8,5,10.282385880792722,37,153,2913,2,4.715778879770939,128,3,1.741411589246108
U017,2024-02-03,7.379795254802215,evening,14,115,85,8,0,3.0,60,215,9186,2,3.631645501107852,128,5,4.472678680185845
U017,2024-02-04,7.754084526190037,evening,11,122,153,24,3,4.158762520895315,45,20,3255,3,3.133357377155431,218,3,4.667389889200696
U017,2024-02-05,5.4787067052373875,evening,12,75,218,19,5,15.881926433163498,32,240,6930,4,2.55342553616027,167,6,3.1492595450409877
U017,2024-02-06,7.284251080849774,evening,11,99,134,38,5,10.158758866937507,17,212,8741,3,2.6332572659325377,232,0,2.134399234103779
U017,2024-02-07,7.056231427792923,evening,14,174,79,27,0,14.314087167967873,44,385,4405,1,3.433831827300022,100,5,2.3356487683845564
U017,2024-02-08,7.765468694275016,evening,14,155,193,0,4,4.229670369335538,62,40,8123,4,2.9651282654941076,9,2,9.324092577179718
U017,2024-02-09,7.669077680595739,evening,11,158,35,14,0,4.440460565592979,25,219,6425,1,3.5519638533530786,22,6,3.9917486848978596
U017,2024-02-10,6.956720670709177,evening,11,87,136,42,3,15.477140069539537,43,194,8475,3,2.381629471951104,1,3,2.613415736035824
U017,2024-02-11,8.18666545387241,evening,13,117,73,16,5,5.358010373646213,33,230,6205,3,3.9237530652940027,71,8,5.880924100600456
U017,2024-02-12,7.344845188848402,evening,13,56,41,6,4,10.391943173842023,16,188,8413,3,3.522835765452937,180,6,4.692119578009166
U017,2024-02-13,7.212907856241567,evening,12,130,34,40,0,11.59606533286836,40,90,6839,3,3.0602032838128377,71,4,6.873968814466628
U017,2024-02-14,6.958583127745569,evening,14,29,120,2,5,5.614457110308468,45,160,11223,2,3.3413916964818573,108,6,3.7450684661970253
U017,2024-02-15,5.709187067962467,evening,15,119,0,12,8,4.399299957439751,21,165,8593,1,3.7394163590863916,178,5,4.635143676235927
U017,2024-02-16,8.375537453541664,evening,13,113,145,31,5,3.270850464143969,29,171,5539,2,2.9127500488347913,243,8,2.2946611111391757
U017,2024-02-17,7.433589997608551,evening,13,149,184,1,8,3.1854533809399994,50,184,7055,4,3.0878617815332436,78,6,5.286672422748819
U017,2024-02-18,8.231729169526908,evening,10,167,95,21,4,10.208409492392544,32,60,5665,2,3.852664845045976,132,7,7.50809473398484
U017,2024-02-19,6.503609600350677,evening,13,126,137,14,2,4.125966476869107,33,182,7772,1,2.628428790539524,129,8,2.626973802360411
U017,2024-02-20,8.337909651932154,evening,13,83,90,2,2,11.299460073769815,10,319,6676,1,3.416859056380754,41,4,2.745596475343614
U017,2024-02-21,5.713261857125841,evening,13,111,186,22,2,15.285818790118485,37,236,3448,3,2.5689988201981784,119,8,0.0
U017,2024-02-22,7.324050477811341,evening,14,103,137,49,6,3.6877019148499217,24,147,4050,3,3.6168590340402784,188,2,4.334832610157025
U017,2024-02-23,7.373844560949898,evening,11,192,142,10,3,14.55307741985457,14,402,9079,2,3.400136261818266,23,4,1.6572656178949159
U017,2024-02-24,7.789393511717295,evening,12,56,62,31,2,11.1407713030552,37,258,1686,3,3.7372235618790395,182,6,4.504691897296259
U017,2024-02-25,5.561652357069282,evening,12,100,67,0,6,10.405680749863704,34,194,3640,2,4.892277287273033,25,9,0.0
U017,2024-02-26,6.456425149106098,evening,12,193,134,18,1,12.473096609296292,55,100,4978,3,4.47923618909221,134,4,10.234951439565284
U017,2024-02-27,6.815621917282606,evening,14,133,140,20,1,8.874873335484342,36,336,7590,2,5.0,142,0,7.624430661539459
U017,2024-02-28,6.385552912644275,evening,11,137,88,0,3,10.828639757938268,38,20,3489,4,3.367741795364635,198,1,5.0629707499984065
U017,2024-02-29,6.058599097712127,evening,14,69,137,32,2,11.36796626045719,59,156,9988,2,3.610389418185843,44,5,7.954716363593141
U017,2024-03-01,8.197926822506432,evening,12,91,170,13,6,8.005818738850412,23,247,1881,2,3.539728692029295,96,6,1.1052146067740345
U017,2024-03-02,6.916658369591692,evening,12,121,156,23,4,15.904382009669884,33,233,9010,2,4.741938457586198,154,6,7.474158801621583
U017,2024-03-03,7.515266514046851,evening,13,157,114,25,4,7.887032353907657,48,127,13634,2,3.6908915967042915,82,5,13.120155070928655
U017,2024-03-04,7.9472780211831555,evening,13,116,88,21,4,10.750007251924588,48,61,4226,1,3.8176335753612114,422,7,5.4895455958881305
U017,2024-03-05,8.24397803036478,evening,11,206,0,10,3,8.94151572081526,55,134,2725,3,3.457241824032451,80,6,12.735265815110523
U017,2024-03-06,8.82179270053062,evening,13,108,0,39,7,3.3720795505649805,43,273,5244,3,4.376292800205438,87,8,2.2680682126430716
U017,2024-03-07,8.476542434042731,evening,13,114,155,10,7,12.184376366085075,14,162,7334,2,3.8851475637960187,118,5,5.81129026942634
U017,2024-03-08,6.268434342227495,evening,14,92,111,41,3,15.453548891946443,22,112,7512,3,4.121631377667849,153,7,7.8450016625200165
U017,2024-03-09,7.252961467591312,evening,13,108,52,9,3,5.1911671393648025,40,373,5834,3,4.018393381799161,98,8,6.242992377501976
U017,2024-03-10,7.254550831531212,evening,12,179,158,9,2,8.38011845549328,41,216,8379,3,3.1296938957350915,74,3,7.3294046745951755
U017,2024-03-11,7.13451073343567,evening,12,43,28,34,4,6.050613893000438,32,310,10699,3,3.2908710151445493,46,6,7.332898927002366
U017,2024-03-12,6.7762164028301894,evening,9,209,157,21,5,13.070270791897144,31,119,14937,2,3.733064223527948,213,5,8.448540502586798
U017,2024-03-13,6.36388152036814,evening,11,177,151,42,5,4.723113975236378,37,285,6609,3,3.745726171094127,226,8,5.099794713849005
U017,2024-03-14,5.671085340927265,evening,11,44,155,14,2,6.75080863284423,16,246,11130,3,2.9791898538874633,184,9,5.9316051369305836
U017,2024-03-15,7.058140771195931,evening,11,122,38,18,0,13.895426884163427,25,282,3168,2,4.508426040291185,237,5,2.8400652310146937
U017,2024-03-16,5.547108566720214,evening,10,67,17,17,2,6.812166825937268,42,384,9708,3,3.984676964061566,133,6,1.923380664179177
U017,2024-03-17,8.210240021571147,evening,12,63,80,61,5,5.16178719424475,36,328,3683,2,3.7531014377170684,238,5,3.301051092653516
U017,2024-03-18,7.534635394784417,evening,12,148,164,3,5,12.027143220527783,27,328,10586,4,4.266671797563136,99,7,4.67025777450965
U017,2024-03-19,6.241887438416329,evening,14,103,45,11,4,10.96139104737292,61,304,3553,3,2.4667056364423328,159,7,8.906122431438005
U017,2024-03-20,5.525064023313648,evening,12,129,132,0,8,9.376680601279707,40,256,8756,2,3.3453892906522364,103,9,5.458097671667749
U017,2024-03-21,7.939888837257226,evening,12,194,85,0,2,4.583390788706717,45,234,10151,3,3.7695337189694973,34,3,10.288310469658109
U017,2024-03-22,6.660912030136009,evening,10,68,182,10,1,4.4914298848041145,32,166,9912,3,3.744953383985047,145,6,4.886717704769493
U017,2024-03-23,6.88123883997306,evening,13,0,0,10,1,3.0827164781644925,34,66,8147,2,2.883002232910106,231,8,7.887495903149962
U017,2024-03-24,7.084097099703768,evening,13,122,118,4,5,6.131731978873411,36,51,9213,3,4.09012747247579,143,8,4.873928533540722
U017,2024-03-25,5.6814807533953715,evening,14,138,110,46,4,11.965831284727681,22,238,3806,3,3.27107698069879,123,4,5.276233612213472
U017,2024-03-26,6.910806502066501,evening,12,101,194,12,7,8.69548884134143,23,245,4721,3,3.7760925669594454,260,5,1.794688672156056
U017,2024-03-27,8.039600801449938,evening,11,160,167,25,3,7.1414418726163165,30,92,3319,2,2.5551878402807073,129,4,6.454377624008875
U017,2024-03-28,8.628639056448636,evening,15,122,64,19,4,3.510608490219891,48,274,8213,4,3.060606391780878,6,4,7.244395135687353
U017,2024-03-29,7.600837116550675,evening,12,158,146,38,1,13.839978568992422,46,202,4250,2,3.4192950563184707,158,6,5.090813141691527
U017,2024-03-30,7.04709864646416,evening,10,114,116,18,1,8.550064327299157,34,170,6077,3,4.668174702319083,111,9,5.465916197341173
U018,2024-01-01,7.553113122700572,morning,10,125,67,4,6,5.774837030823777,30,20,6440,4,3.8739236365766896,170,10,4.387241227435978
U018,2024-01-02,7.186545198574163,morning,8,152,36,0,0,6.956004929391609,48,325,1701,4,3.8501110764559265,154,6,7.231884553820366
U018,2024-01-03,5.665685381249279,morning,9,111,144,27,5,12.403987245818207,71,95,7403,3,5.0,149,6,6.470753311096925
U018,2024-01-04,6.759979000330518,morning,8,178,87,26,3,9.812186893729123,62,202,6242,2,3.2224738745138253,167,7,2.783088841091406
U018,2024-01-05,8.584424502936963,morning,8,131,68,51,2,6.223831810084857,25,222,6372,3,3.86298319070471,168,7,11.624023475299449
U018,2024-01-06,7.027030876634178,morning,9,134,3,0,4,5.483198319721003,70,71,1657,3,3.37887212311458,115,8,12.228230234421769
U018,2024-01-07,8.608432012320831,morning,10,131,141,23,2,4.935364004355759,28,188,9837,2,3.3483136974022516,201,6,2.163731103198428
U018,2024-01-08,7.294219691701695,morning,6,173,89,35,4,12.698767844582775,15,126,8044,3,3.5704316846585593,97,6,14.331016043175898
U018,2024-01-09,8.287776825032566,morning,9,156,89,0,5,15.72593202089089,42,365,4629,1,3.2096606466651147,152,5,4.319797043433705
U018,2024-01-10,7.83166349255262,morning,6,114,83,30,1,12.334997411526768,57,103,9120,1,2.6271442923537163,0,1,2.118499552352417
U018,2024-01-11,7.2988750962014235,morning,8,112,212,10,3,10.623565393687361,51,111,9637,2,4.025740638599593,155,7,6.130094361254052
U018,2024-01-12,6.3619867345062175,morning,9,231,183,44,4,13.997167989703026,33,119,6267,2,3.3139789668735364,210,6,9.035733643248655
U018,2024-01-13,6.948070428101625,morning,9,165,55,63,0,5.772584635651771,23,40,7271,3,3.178597877253146,104,5,9.885197666292107
U018,2024-01-14,8.023308295561309,morning,9,143,124,40,5,8.04024097980823,21,143,2346,3,2.7363416805549203,70,5,5.221028493314529
U018,2024-01-15,7.642924416101176,morning,10,164,90,29,2,7.653826071577324,23,190,9894,2,3.469414418288425,178,5,2.517520804191897
U018,2024-01-16,7.4594446487834976,morning,9,156,98,8,4,7.537711362154858,26,159,8048,4,2.927170618418195,117,6,4.607026061913642
U018,2024-01-17,8.159872445299413,morning,8,189,56,3,4,9.033610048929582,26,167,7011,1,2.7450921590391517,55,6,3.4712794601747903
U018,2024-01-18,9.785079726797278,morning,7,197,104,8,3,10.001455950207218,23,158,14156,2,2.8118388351230346,87,6,11.373447341828413
U018,2024-01-19,7.5515879493830855,morning,10,87,70,29,1,7.562345204740989,41,131,11034,1,4.816823001723407,243,3,2.3146725971524216
U018,2024-01-20,7.0074202387013065,morning,8,187,132,16,4,7.663071977107396,27,162,10352,4,3.77011857621131,66,2,6.602106943370611
U018,2024-01-21,8.033450383628988,morning,8,133,129,0,7,5.8389682051014145,44,194,5832,1,2.843591959112789,128,8,7.302316446549597
U018,2024-01-22,8.066352053587138,morning,10,169,141,29,2,9.496285820975075,25,119,4940,2,4.055376835620927,119,6,7.345415432138928
U018,2024-01-23,7.708187384436292,morning,11,135,111,56,4,12.007486912612983,40,206,7180,2,3.8095924381690405,218,4,4.243535593480416
U018,2024-01-24,7.975106037734969,morning,8,215,15,25,3,7.937920705083873,25,130,7265,4,3.36655864473415,187,5,12.566888429754544
U018,2024-01-25,8.13658034518876,morning,7,184,76,2,4,8.938739021786494,38,158,7445,2,2.414859102555089,0,4,6.3072936889558955
U018,2024-01-26,4.90786478203705,morning,9,86,65,0,4,5.128559884730785,54,101,5584,3,4.060198561706017,181,9,5.844790558681975
U018,2024-01-27,7.928316821261241,morning,9,137,72,0,0,7.081931684099892,51,248,4467,3,2.950078190848396,48,6,9.92771755205153
U018,2024-01-28,8.459291275789388,morning,8,116,105,15,3,3.445721288137986,31,160,12688,3,3.72695839343045,130,6,6.614544453126872
U018,2024-01-29,6.912139947466157,morning,8,107,140,23,7,3.984145428036139,10,192,9931,1,3.9785914719025626,0,6,9.545195664454855
U018,2024-01-30,7.5437766467359735,morning,7,157,170,0,3,9.291380305276649,49,125,5218,4,3.9134838444029167,132,4,6.383843045618139
U018,2024-01-31,7.247174877213414,morning,8,107,41,0,3,8.752883339416568,24,130,6061,2,3.5494818437912508,246,7,5.056751191578153
U018,2024-02-01,9.190272819823385,morning,10,184,149,15,2,3.1178814469058658,18,237,5189,2,3.0889188974799335,123,7,5.542519538356937
U018,2024-02-02,7.404272795231349,morning,9,151,177,23,1,8.276211087720261,38,213,11934,4,3.264643158358859,255,7,9.03187971077306
U018,2024-02-03,7.123061810954972,morning,7,84,91,37,5,8.547657841976191,43,129,8350,1,2.9630076951017967,192,3,1.4330681354004011
U018,2024-02-04,7.902602561597084,morning,9,118,93,19,6,12.82491356352785,39,154,10178,3,2.9300421115437696,77,6,8.811238773768457
U018,2024-02-05,6.978627758461652,morning,6,78,113,7,6,14.035015177473856,37,189,7967,1,3.9345583824505947,52,2,4.059316748039995
U018,2024-02-06,8.523457272098753,morning,10,211,73,0,6,11.333864309425163,27,63,7655,3,3.5756438885637603,184,7,7.667524677064676
U018,2024-02-07,7.292230182146143,morning,8,73,92,28,4,14.16282051913094,13,281,8823,4,2.962109074138841,184,6,7.381520792346604
U018,2024-02-08,7.927320080596547,morning,8,232,182,7,2,14.438846525720479,25,222,9855,2,4.057643085615021,200,7,5.021886731332593
U018,2024-02-09,7.866577056641773,morning,8,129,110,0,4,11.50850015954805,29,174,9875,2,3.4897135313065872,103,3,6.064551096193306
U018,2024-02-10,8.531486663360116,morning,7,88,183,7,5,8.327162838095541,21,115,6351,4,3.6730151346184132,105,2,3.0412510155877155
U018,2024-02-11,7.36917218894165,morning,7,189,0,0,6,5.271786309509293,40,76,6102,3,4.578906315633337,201,5,5.53217430661601
U018,2024-02-12,6.688476212098437,morning,8,206,185,3,6,5.724617421276575,58,355,5566,4,3.0203394745968843,139,7,0.0
U018,2024-02-13,7.860587510790526,morning,8,225,43,0,1,6.991838969422356,16,299,8884,2,3.976967032034616,8,3,10.231734124799113
U018,2024-02-14,7.257200709988594,morning,9,173,101,28,6,9.256603252730702,38,155,9705,3,3.954148728369414,117,5,6.369451638097277
U018,2024-02-15,6.663322453854996,morning,9,224,95,0,0,12.87603757364083,36,359,7038,2,4.061449054031631,203,3,4.210091040923675
